candidate,date,state,cycle,party,pct_estimate,hi,lo,days_until_election,poll_7day_avg,poll_ewa
Biden,2024-06-10,Michigan,2024,DEM,41.3257,43.73191,39.0322725,148,41.29917142857143,41.35340648931103
Trump,2024-06-09,Michigan,2024,REP,41.68275,43.863425,39.54607,149,41.73059285714286,41.70743109080716
Biden,2024-06-09,Michigan,2024,DEM,41.2825,43.6709175,39.0248075,149,41.292899999999996,41.3356797917756
Trump,2024-06-08,Michigan,2024,REP,41.5637,43.6762075,39.20296,150,41.69232857142857,41.671498318105286
Biden,2024-06-08,Michigan,2024,DEM,41.0577,43.4395825,38.8394875,150,41.25437857142857,41.26618462270041
Trump,2024-06-07,Michigan,2024,REP,41.60955,43.659215,39.555355,151,41.660064285714284,41.656011238578934
Biden,2024-06-07,Michigan,2024,DEM,41.06315,43.40857,38.86007,151,41.21302857142857,41.21542584589076
Trump,2024-06-06,Michigan,2024,REP,41.69415,43.7126875,39.6526025,152,41.647285714285715,41.665545928934215
Biden,2024-06-06,Michigan,2024,DEM,40.98945,43.27364,38.8720175,152,41.17760714285714,41.15893178330183
Trump,2024-06-05,Michigan,2024,REP,41.5825,43.6292275,39.62595,153,41.630428571428574,41.64478444670064
Biden,2024-06-05,Michigan,2024,DEM,40.93455,43.21356,38.8041825,153,41.132428571428576,41.102836262174186
Trump,2024-06-04,Michigan,2024,REP,41.52675,43.6427025,39.3806875,154,41.619078571428574,41.61527583502546
Biden,2024-06-04,Michigan,2024,DEM,40.7334,42.9395325,38.5146,154,41.055207142857135,41.010477103643986
Trump,2024-06-03,Michigan,2024,REP,41.4833,43.804035,39.337245,155,41.591814285714285,41.58228187626907
Biden,2024-06-03,Michigan,2024,DEM,40.7197,43.2912125,38.265065,155,40.96863571428571,40.93778277284182
Trump,2024-06-02,Michigan,2024,REP,41.35105,43.5416525,39.21485,156,41.544428571428575,41.524473907201774
Biden,2024-06-02,Michigan,2024,DEM,40.8753,43.35458,38.54869,156,40.91046428571428,40.92216207078503
Trump,2024-06-01,Michigan,2024,REP,41.38715,43.546245,39.30602,157,41.51920714285715,41.49014293040132
Biden,2024-06-01,Michigan,2024,DEM,40.82915,43.1886,38.46301,157,40.87781428571429,40.89890904321225
Trump,2024-05-31,Michigan,2024,REP,41.38635,43.6085125,39.1840975,158,41.48732142857143,41.464194697800984
Biden,2024-05-31,Michigan,2024,DEM,40.78645,43.1984125,38.3694425,158,40.83828571428571,40.87079427345306
Trump,2024-05-30,Michigan,2024,REP,41.6377,43.7287675,39.477235,159,41.47925714285714,41.50757102335075
Biden,2024-05-30,Michigan,2024,DEM,40.5301,42.901995,38.1110425,159,40.77266428571429,40.78562068474038
Trump,2024-05-29,Michigan,2024,REP,41.4299,43.5743375,39.1772875,160,41.457457142857145,41.488153267513056
Biden,2024-05-29,Michigan,2024,DEM,40.8072,43.2393475,38.4557325,160,40.75447142857143,40.79101551452197
Trump,2024-05-28,Michigan,2024,REP,41.6732,43.956405,39.609895,161,41.47837857142857,41.5344149506348
Biden,2024-05-28,Michigan,2024,DEM,40.90915,43.277815,38.60703,161,40.779578571428566,40.820549139860525
Trump,2024-05-27,Michigan,2024,REP,41.5557,43.7654125,39.3145525,162,41.48872142857143,41.5397362129761
Biden,2024-05-27,Michigan,2024,DEM,40.61185,43.2440625,38.20965,162,40.76417142857143,40.76837434963653
Trump,2024-05-26,Michigan,2024,REP,41.54705,43.758175,39.241965,163,41.51672142857143,41.541564659732074
Biden,2024-05-26,Michigan,2024,DEM,40.6756,43.099115,38.4174725,163,40.73564285714286,40.745180760474085
Trump,2024-05-25,Michigan,2024,REP,41.576,43.6396975,39.2594425,164,41.5437,41.55017349479906
Biden,2024-05-25,Michigan,2024,DEM,40.68875,42.97435,38.415045,164,40.715585714285716,40.73107306955571
Trump,2024-05-24,Michigan,2024,REP,41.4647,43.591095,39.236095,165,41.55489285714286,41.528805121099296
Biden,2024-05-24,Michigan,2024,DEM,40.62,42.91319,38.495715,165,40.691807142857144,40.70330480098602
Trump,2024-05-23,Michigan,2024,REP,41.32735,43.46219,39.1225475,166,41.51055714285714,41.47844134082447
Biden,2024-05-23,Michigan,2024,DEM,40.8428,43.076525,38.745335,166,40.73647857142857,40.73817860185169
Trump,2024-05-22,Michigan,2024,REP,40.95475,43.0865425,38.6661225,167,41.44267857142857,41.347518505618346
Biden,2024-05-22,Michigan,2024,DEM,40.84375,43.2077375,38.4872025,167,40.741699999999994,40.76457145202005
Trump,2024-05-21,Michigan,2024,REP,41.3768,43.7600075,38.930125,168,41.40033571428571,41.35483887921376
Biden,2024-05-21,Michigan,2024,DEM,40.33805,42.8950275,37.74436,168,40.66011428571429,40.6579410871022
Trump,2024-05-20,Michigan,2024,REP,41.36215,43.7148825,38.9836675,169,41.37268571428571,41.356666659410315
Biden,2024-05-20,Michigan,2024,DEM,40.2069,42.92119,37.6530175,169,40.602264285714284,40.545180813809544
Trump,2024-05-19,Michigan,2024,REP,41.3063,43.5835075,38.9220725,170,41.338292857142854,41.34407499455774
Biden,2024-05-19,Michigan,2024,DEM,40.4722,43.203455,37.8153275,170,40.57320714285714,40.52693561017305
Trump,2024-05-18,Michigan,2024,REP,41.39455,43.6940125,39.0154175,171,41.31237142857143,41.35669374591831
Biden,2024-05-18,Michigan,2024,DEM,40.71885,43.2440925,38.2768325,171,40.577507142857144,40.57491420799288
Trump,2024-05-17,Michigan,2024,REP,41.57555,43.71927,39.314795,172,41.328207142857146,41.41140780943873
Biden,2024-05-17,Michigan,2024,DEM,40.77105,43.0341525,38.4659425,172,40.599085714285714,40.62394815627299
Trump,2024-05-16,Michigan,2024,REP,41.42245,43.6982375,39.229895,173,41.341792857142856,41.41416835707904
Biden,2024-05-16,Michigan,2024,DEM,40.67975,43.213135,38.44136,173,40.57579285714286,40.637898617264135
Trump,2024-05-15,Michigan,2024,REP,41.5986,43.6747025,39.4325375,174,41.43377142857143,41.46027626780928
Biden,2024-05-15,Michigan,2024,DEM,40.809,43.221005,38.567655,174,40.57082857142858,40.68067396308467
Trump,2024-05-14,Michigan,2024,REP,41.47575,43.6275825,39.2805225,175,41.44790714285715,41.464144700856956
Biden,2024-05-14,Michigan,2024,DEM,40.77495,43.2497675,38.4680975,175,40.63324285714286,40.70424297236994
Trump,2024-05-13,Michigan,2024,REP,41.4283,43.6095525,39.328095,176,41.45735714285714,41.45518352564272
Biden,2024-05-13,Michigan,2024,DEM,40.85025,43.2896125,38.340425,176,40.72515,40.740744729343014
Trump,2024-05-12,Michigan,2024,REP,41.73185,44.0033175,39.4231725,177,41.51815,41.52435014423204
Biden,2024-05-12,Michigan,2024,DEM,40.88405,43.5436825,38.4715825,177,40.78398571428571,40.77657104705551
Trump,2024-05-11,Michigan,2024,REP,41.7899,43.9147975,39.540055,178,41.57462857142857,41.59073760817403
Biden,2024-05-11,Michigan,2024,DEM,40.95395,43.515275,38.5617725,178,40.81757142857143,40.82091578533643
Trump,2024-05-10,Michigan,2024,REP,41.7098,43.881585,39.626315,179,41.593807142857145,41.62050320613052
Biden,2024-05-10,Michigan,2024,DEM,40.9054,43.43538,38.39836,179,40.83676428571429,40.84203683901833
Trump,2024-05-09,Michigan,2024,REP,41.7552,43.935395,39.4889625,180,41.64134285714285,41.654177404597895
Biden,2024-05-09,Michigan,2024,DEM,40.87705,43.30224,38.6265375,180,40.86495,40.85079012926872
Trump,2024-05-08,Michigan,2024,REP,41.8826,43.9065375,39.63098,181,41.68191428571429,41.711283053448426
Biden,2024-05-08,Michigan,2024,DEM,40.92805,43.38579,38.532985,181,40.88195714285714,40.87010509695977
Trump,2024-05-07,Michigan,2024,REP,41.9526,44.01612,39.76564,182,41.750035714285715,41.77161229008632
Biden,2024-05-07,Michigan,2024,DEM,40.61285,43.147905,38.2436625,182,40.85880000000001,40.80579132269927
Trump,2024-05-06,Michigan,2024,REP,42.02055,44.002755,40.0118725,183,41.83464285714285,41.83384671756473
Biden,2024-05-06,Michigan,2024,DEM,40.6783,42.9894,38.4922,183,40.83423571428572,40.77391849201681
Trump,2024-05-05,Michigan,2024,REP,42.18565,44.31886,40.2368575,184,41.899471428571424,41.92179753817355
Biden,2024-05-05,Michigan,2024,DEM,40.7653,43.08019,38.40372,184,40.81727142857143,40.77176386901222
Trump,2024-05-04,Michigan,2024,REP,42.1999,44.31787,40.15815,185,41.95804285714286,41.991323153630155
Biden,2024-05-04,Michigan,2024,DEM,40.81575,43.1026675,38.4829775,185,40.79752857142857,40.78276040176065
Trump,2024-05-03,Michigan,2024,REP,42.1753,44.1333,40.2570925,186,42.02454285714286,42.03731736522261
Biden,2024-05-03,Michigan,2024,DEM,40.7738,43.0034075,38.4714175,186,40.77872857142857,40.78052030132026
Trump,2024-05-02,Michigan,2024,REP,42.06365,44.0400475,40.1313975,187,42.06860714285715,42.04390052391696
Biden,2024-05-02,Michigan,2024,DEM,40.75045,42.871395,38.684695,187,40.760642857142855,40.77300272598963
Trump,2024-05-01,Michigan,2024,REP,42.1944,44.0812725,40.3188875,188,42.113150000000005,42.08152539293771
Biden,2024-05-01,Michigan,2024,DEM,40.792,42.95376,38.72751,188,40.74120714285714,40.77775204449249
Trump,2024-04-30,Michigan,2024,REP,42.09345,43.8742425,40.3713525,189,42.13327142857143,42.08450654470328
Biden,2024-04-30,Michigan,2024,DEM,40.79245,42.7703225,38.69387,189,40.76686428571429,40.781426533369526
Trump,2024-04-29,Michigan,2024,REP,42.3524,44.47689,40.176935,190,42.18067857142857,42.151479908527456
Biden,2024-04-29,Michigan,2024,DEM,40.2371,42.53129,37.7851925,190,40.70383571428572,40.64534490002279
Trump,2024-04-28,Michigan,2024,REP,42.2314,44.3323925,40.264735,191,42.18721428571428,42.17145993139559
Biden,2024-04-28,Michigan,2024,DEM,40.2556,42.47123,37.902635,191,40.63102142857143,40.54790867501476
Trump,2024-04-27,Michigan,2024,REP,42.84555,45.19431,40.454685,192,42.279450000000004,42.339982448546685
Biden,2024-04-27,Michigan,2024,DEM,39.60515,42.155505,37.118575,192,40.45807857142857,40.31221900625683
Trump,2024-04-26,Michigan,2024,REP,42.7209,45.036035,40.4382875,193,42.35739285714286,42.43521183641001
Biden,2024-04-26,Michigan,2024,DEM,39.54165,41.8670025,36.97129,193,40.28205714285714,40.11957675469002
Trump,2024-04-25,Michigan,2024,REP,41.67285,43.7918775,39.4855875,194,42.301564285714285,42.2446213773075
Biden,2024-04-25,Michigan,2024,DEM,40.5878,43.031155,38.0600875,194,40.25882142857143,40.2366325660187
Trump,2024-04-24,Michigan,2024,REP,41.88675,43.9252075,39.63968,195,42.25761428571428,42.15515353298063
Biden,2024-04-24,Michigan,2024,DEM,40.59345,42.8280675,38.1350675,195,40.23045714285714,40.325836924514704
Trump,2024-04-23,Michigan,2024,REP,41.9404,44.278005,39.5364775,196,42.23575,42.10146514973547
Biden,2024-04-23,Michigan,2024,DEM,39.95405,42.2904775,37.433385,196,40.110685714285715,40.2328901933855
Trump,2024-04-22,Michigan,2024,REP,41.9067,44.2095625,39.7535225,197,42.17207857142858,42.0527738623016
Biden,2024-04-22,Michigan,2024,DEM,39.9233,42.255605,37.3674925,197,40.06585714285715,40.15549264503879
Trump,2024-04-21,Michigan,2024,REP,42.29305,44.4591525,40.11109,198,42.180885714285715,42.1128428967262
Biden,2024-04-21,Michigan,2024,DEM,39.6833,42.07012,37.1328325,198,39.9841,40.037444483778714
Trump,2024-04-20,Michigan,2024,REP,42.42665,44.5764075,40.1997,199,42.12104285714286,42.19129467254465
Biden,2024-04-20,Michigan,2024,DEM,39.77765,42.119365,37.4467175,199,40.008742857142856,39.97249586283388
Trump,2024-04-19,Michigan,2024,REP,42.57555,44.640145,40.3334,200,42.100278571428575,42.28735850440849
Biden,2024-04-19,Michigan,2024,DEM,39.94255,42.26615,37.6494525,200,40.06601428571429,39.9650093971254
Trump,2024-04-18,Michigan,2024,REP,42.5725,44.57643,40.4790925,201,42.22879999999999,42.35864387830636
Biden,2024-04-18,Michigan,2024,DEM,40.0527,42.1942925,37.63359,201,39.98957142857142,39.98693204784408
Trump,2024-04-17,Michigan,2024,REP,42.6283,44.98132,40.2107025,202,42.33473571428571,42.42605790872977
Biden,2024-04-17,Michigan,2024,DEM,39.62845,42.0935,36.9950425,202,39.85171428571429,39.89731153588297
Trump,2024-04-16,Michigan,2024,REP,42.7357,45.05186,40.30474,203,42.448350000000005,42.503468431547326
Biden,2024-04-16,Michigan,2024,DEM,40.11105,42.8930475,37.454275,203,39.874142857142864,39.95074615191227
Trump,2024-04-15,Michigan,2024,REP,43.05745,45.3837075,40.5886575,204,42.612742857142855,42.6419638236605
Biden,2024-04-15,Michigan,2024,DEM,40.25375,42.8112375,37.3576225,204,39.921350000000004,40.02649711393424
Trump,2024-04-14,Michigan,2024,REP,42.9398,45.23419,40.3725525,205,42.70513571428571,42.71642286774537
Biden,2024-04-14,Michigan,2024,DEM,40.2384,42.9027025,37.52812,205,40.00065,40.0794728354507
Trump,2024-04-13,Michigan,2024,REP,42.99595,45.412875,40.4171475,206,42.786464285714295,42.78630465080902
Biden,2024-04-13,Michigan,2024,DEM,40.0488,42.63764,37.5139775,206,40.03938571428571,40.071804626588026
Trump,2024-04-12,Michigan,2024,REP,43.01065,45.2799625,40.6894225,207,42.84862142857143,42.842390988106764
Biden,2024-04-12,Michigan,2024,DEM,39.9827,42.5808575,37.440175,207,40.04512142857143,40.049528469941016
Trump,2024-04-11,Michigan,2024,REP,43.01265,45.370505,40.5045725,208,42.9115,42.88495574108007
Biden,2024-04-11,Michigan,2024,DEM,40.0466,42.6789925,37.4492525,208,40.04425,40.04879635245576
Trump,2024-04-10,Michigan,2024,REP,43.0295,45.1343225,40.704165,209,42.96881428571429,42.92109180581004
Biden,2024-04-10,Michigan,2024,DEM,40.4829,42.895155,38.0475075,209,40.166314285714286,40.157322264341836
Trump,2024-04-09,Michigan,2024,REP,43.0988,45.36988,40.75776,210,43.02068571428572,42.96551885435753
Biden,2024-04-09,Michigan,2024,DEM,40.47525,42.8860525,37.7251375,210,40.21834285714285,40.23680419825639
Trump,2024-04-08,Michigan,2024,REP,43.12905,45.2845675,40.7699,211,43.03091428571429,43.006401640768146
Biden,2024-04-08,Michigan,2024,DEM,40.3822,42.95175,37.83098,211,40.23669285714286,40.273153148692295
Trump,2024-04-07,Michigan,2024,REP,43.23785,45.4491225,41.01079,212,43.07349285714286,43.06426373057611
Biden,2024-04-07,Michigan,2024,DEM,40.4704,42.7913425,38.0840125,212,40.26983571428571,40.32246486151922
Trump,2024-04-06,Michigan,2024,REP,43.17675,45.37815,40.9965675,213,43.099321428571436,43.092385297932076
Biden,2024-04-06,Michigan,2024,DEM,40.5174,43.140225,38.0601525,213,40.336778571428574,40.37119864613942
Trump,2024-04-05,Michigan,2024,REP,43.265,45.5138475,41.1627825,214,43.13565714285715,43.13553897344905
Biden,2024-04-05,Michigan,2024,DEM,40.5784,43.12298,38.057765,214,40.42187857142857,40.42299898460457
Trump,2024-04-04,Michigan,2024,REP,43.2465,45.352725,41.0872525,215,43.169064285714285,43.163279230086786
Biden,2024-04-04,Michigan,2024,DEM,40.6072,43.009625,38.1315,215,40.50196428571429,40.46904923845343
Trump,2024-04-03,Michigan,2024,REP,43.38535,45.498225,41.0572625,216,43.219899999999996,43.21879692256508
Biden,2024-04-03,Michigan,2024,DEM,40.4858,43.030395,37.928135,216,40.50237857142857,40.47323692884007
Trump,2024-04-02,Michigan,2024,REP,43.40295,45.5493425,41.2029125,217,43.263349999999996,43.26483519192381
Biden,2024-04-02,Michigan,2024,DEM,40.06815,42.5905575,37.4781875,217,40.44422142857143,40.37196519663006
Trump,2024-04-01,Michigan,2024,REP,44.02985,46.2259725,41.70039,218,43.39203571428571,43.456088893942855
Biden,2024-04-01,Michigan,2024,DEM,39.97845,42.6136225,37.36012,218,40.38654285714286,40.27358639747254
Trump,2024-03-31,Michigan,2024,REP,43.97365,46.28783,41.78506,219,43.49715,43.585479170457134
Biden,2024-03-31,Michigan,2024,DEM,39.986,42.5394,37.34542,219,40.31734285714286,40.201689798104404
Trump,2024-03-30,Michigan,2024,REP,44.07945,46.2166,41.960885,220,43.626107142857144,43.70897187784285
Biden,2024-03-30,Michigan,2024,DEM,39.9929,42.430635,37.445855,220,40.24241428571428,40.149492348578306
Trump,2024-03-29,Michigan,2024,REP,44.0728,46.22608,42.0000625,221,43.74150714285714,43.799928908382135
Biden,2024-03-29,Michigan,2024,DEM,39.9501,42.2935625,37.47635,221,40.152657142857144,40.099644261433724
Trump,2024-03-28,Michigan,2024,REP,43.94955,45.9794075,41.97849,222,43.84194285714286,43.8373341812866
Biden,2024-03-28,Michigan,2024,DEM,40.09925,42.51221,37.4458675,222,40.08009285714286,40.099545696075296
Trump,2024-03-27,Michigan,2024,REP,44.021,46.040695,42.0427175,223,43.93275,43.88325063596495
Biden,2024-03-27,Michigan,2024,DEM,40.0407,42.4030325,37.70098,223,40.016507142857144,40.08483427205647
Trump,2024-03-26,Michigan,2024,REP,43.7423,45.7938975,41.65889,224,43.981228571428574,43.848012976973706
Biden,2024-03-26,Michigan,2024,DEM,40.23955,42.52522,37.998585,224,40.040992857142854,40.123513204042354
Trump,2024-03-25,Michigan,2024,REP,43.91015,46.1133175,41.971995,225,43.96412857142858,43.86354723273028
Biden,2024-03-25,Michigan,2024,DEM,40.3633,42.697575,38.012665,225,40.09597142857143,40.18345990303177
Trump,2024-03-24,Michigan,2024,REP,44.06275,46.340465,41.979365,226,43.97685714285715,43.9133479245477
Biden,2024-03-24,Michigan,2024,DEM,40.1113,42.5902525,37.68691,226,40.11387142857143,40.16541992727383
Trump,2024-03-23,Michigan,2024,REP,44.13995,46.3289525,41.9793175,227,43.9855,43.96999844341077
Biden,2024-03-23,Michigan,2024,DEM,39.78745,42.3065475,37.3703425,227,40.08452142857142,40.07092744545537
Trump,2024-03-22,Michigan,2024,REP,44.146,46.2880075,42.1446175,228,43.99595714285715,44.01399883255808
Biden,2024-03-22,Michigan,2024,DEM,39.78715,42.25575,37.3400025,228,40.06124285714286,39.999983084091525
Trump,2024-03-21,Michigan,2024,REP,44.2932,46.44291,42.229785,229,44.045049999999996,44.083799124418555
Biden,2024-03-21,Michigan,2024,DEM,40.41,42.7664975,38.0070625,229,40.10563571428572,40.10248731306864
Trump,2024-03-20,Michigan,2024,REP,44.4656,46.7618325,42.0709875,230,44.10856428571429,44.17924934331391
Biden,2024-03-20,Michigan,2024,DEM,39.6807,42.3399625,37.1359075,230,40.054207142857145,39.99704048480149
Trump,2024-03-19,Michigan,2024,REP,44.35915,46.6932,42.077305,231,44.196685714285714,44.22422450748543
Biden,2024-03-19,Michigan,2024,DEM,39.58785,42.2249625,36.9718025,231,39.961107142857145,39.89474286360112
Trump,2024-03-18,Michigan,2024,REP,44.3484,46.8657425,41.99104,232,44.25929285714285,44.25526838061407
Biden,2024-03-18,Michigan,2024,DEM,39.33185,41.9346325,36.6136375,232,39.81375714285714,39.75401964770084
Trump,2024-03-17,Michigan,2024,REP,44.45185,46.8042275,42.1281475,233,44.314878571428565,44.304413785460554
Biden,2024-03-17,Michigan,2024,DEM,39.3095,41.956995,36.7042625,233,39.699214285714284,39.642889735775626
Trump,2024-03-16,Michigan,2024,REP,44.4419,46.6817575,42.16009,234,44.35801428571428,44.338785339095416
Biden,2024-03-16,Michigan,2024,DEM,39.19635,41.6330275,36.5834225,234,39.61477142857143,39.53125480183172
Trump,2024-03-15,Michigan,2024,REP,44.28475,46.77984,42.12514,235,44.37783571428571,44.32527650432156
Biden,2024-03-15,Michigan,2024,DEM,39.2756,41.6330425,36.751105,235,39.541692857142856,39.46734110137379
Trump,2024-03-14,Michigan,2024,REP,44.4351,46.73251,42.2645475,236,44.39810714285714,44.352732378241164
Biden,2024-03-14,Michigan,2024,DEM,39.37565,41.7151875,37.1459475,236,39.39392857142857,39.444418326030345
Trump,2024-03-13,Michigan,2024,REP,43.38495,45.8081525,40.9439575,237,44.24372857142857,44.11078678368087
Biden,2024-03-13,Michigan,2024,DEM,40.2119,43.1753925,37.467855,237,39.469814285714286,39.63628874452276
Trump,2024-03-12,Michigan,2024,REP,43.29455,45.7919675,40.86987,238,44.09164285714286,43.90672758776065
Biden,2024-03-12,Michigan,2024,DEM,40.14095,42.9820875,37.374555,238,39.548828571428565,39.762454058392066
Trump,2024-03-11,Michigan,2024,REP,43.34645,45.96466,40.844825,239,43.94850714285714,43.766658190820486
Biden,2024-03-11,Michigan,2024,DEM,39.6489,42.5407125,36.935975,239,39.59412142857143,39.73406554379405
Trump,2024-03-10,Michigan,2024,REP,43.2674,45.90918,40.7953825,240,43.7793,43.641843643115365
Biden,2024-03-10,Michigan,2024,DEM,39.5611,42.099795,37.0181875,240,39.63006428571428,39.69082415784554
Trump,2024-03-09,Michigan,2024,REP,43.41115,45.865365,41.0736525,241,43.63205,43.58417023233652
Biden,2024-03-09,Michigan,2024,DEM,39.60235,42.4057025,37.0330625,241,39.68806428571428,39.66870561838416
Trump,2024-03-08,Michigan,2024,REP,43.47485,45.86323,41.10778,242,43.51635,43.556840174252386
Biden,2024-03-08,Michigan,2024,DEM,39.65625,42.35838,37.242215,242,39.742442857142855,39.66559171378812
Trump,2024-03-07,Michigan,2024,REP,43.37785,45.9338875,40.8956275,243,43.365314285714284,43.51209263068929
Biden,2024-03-07,Michigan,2024,DEM,39.6477,42.2358725,37.26851,243,39.781307142857145,39.66111878534109
Trump,2024-03-06,Michigan,2024,REP,43.2058,45.6250225,40.80808,244,43.33972142857142,43.43551947301697
Biden,2024-03-06,Michigan,2024,DEM,39.30065,41.9323825,36.69741,244,39.65112857142857,39.57100158900582
Trump,2024-03-05,Michigan,2024,REP,43.21955,45.6376475,40.70847,245,43.32900714285715,43.381527104762725
Biden,2024-03-05,Michigan,2024,DEM,39.4472,42.032375,36.9024525,245,39.55202142857143,39.540051191754365
Trump,2024-03-04,Michigan,2024,REP,43.1,45.8103525,40.5760425,246,43.2938,43.31114532857204
Biden,2024-03-04,Michigan,2024,DEM,39.5249,41.8800625,37.136935,246,39.53430714285714,39.53626339381577
Trump,2024-03-03,Michigan,2024,REP,43.03815,45.5148025,40.869875,247,43.261050000000004,43.242896496429026
Biden,2024-03-03,Michigan,2024,DEM,39.32445,41.6548275,36.881775,247,39.500499999999995,39.483310045361826
Trump,2024-03-02,Michigan,2024,REP,42.8867,45.087705,40.49835,248,43.18612857142857,43.15384737232176
Biden,2024-03-02,Michigan,2024,DEM,39.0853,41.45075,36.7374375,248,39.426635714285716,39.383807534021365
Trump,2024-03-01,Michigan,2024,REP,42.5197,44.737185,40.2719325,249,43.049678571428565,42.99531052924132
Biden,2024-03-01,Michigan,2024,DEM,38.9849,41.4024675,36.6491825,249,39.330728571428565,39.284080650516024
Trump,2024-07-21,Minnesota,2024,REP,42.08745,44.871505,39.2847775,107,40.64053571428571,40.85078527171573
Biden,2024-07-21,Minnesota,2024,DEM,42.09495,45.2655125,39.121555,107,42.09495,42.09495
Trump,2024-07-20,Minnesota,2024,REP,42.07065,44.944775,39.11482,108,40.89792142857142,41.15588060237785
Biden,2024-07-20,Minnesota,2024,DEM,42.1108,45.3097175,39.08443,108,42.102875,42.10400714285714
Trump,2024-07-19,Minnesota,2024,REP,41.97665,44.7308625,39.09287,109,41.12667142857142,41.36113811678951
Biden,2024-07-19,Minnesota,2024,DEM,42.0351,44.9789975,39.021075,109,42.080283333333334,42.07420945945946
Trump,2024-07-18,Minnesota,2024,REP,41.99015,44.767645,39.083165,110,41.36357857142857,41.51842853992884
Biden,2024-07-18,Minnesota,2024,DEM,41.81755,44.92607,38.836265,110,42.0146,41.980345428571425
Trump,2024-07-17,Minnesota,2024,REP,40.89705,43.794175,38.126825,111,41.43363571428571,41.36305615822195
Biden,2024-07-17,Minnesota,2024,DEM,41.9779,45.2088975,38.7565575,111,42.007259999999995,41.97954385403329
Trump,2024-07-16,Minnesota,2024,REP,40.84155,43.7528075,38.0009675,112,41.48248571428571,41.23266215414112
Biden,2024-07-16,Minnesota,2024,DEM,42.06185,45.2136075,38.7849175,112,42.01635833333333,42.004575482625484
Trump,2024-07-15,Minnesota,2024,REP,40.85315,43.623155,38.1485825,113,41.53095,41.13777458391924
Biden,2024-07-15,Minnesota,2024,DEM,41.9538,45.066715,38.8469975,113,42.007421428571426,41.98992616397831
Trump,2024-07-14,Minnesota,2024,REP,40.76405,43.60991,37.996595,114,41.34189285714285,41.04433639837014
Biden,2024-07-14,Minnesota,2024,DEM,42.1314,45.230065,39.1639875,114,42.01262857142857,42.029229382789325
Trump,2024-07-13,Minnesota,2024,REP,40.77725,43.6432925,37.89407,115,41.15712142857143,40.97756102566927
Biden,2024-07-13,Minnesota,2024,DEM,42.104,45.2448625,38.84678,115,42.01165714285714,42.04943950800335
Trump,2024-07-12,Minnesota,2024,REP,40.79215,43.5683875,37.8400025,116,40.98790714285714,40.93120630481457
Biden,2024-07-12,Minnesota,2024,DEM,42.2693,45.31805,39.1988,116,42.045114285714284,42.107684617852776
Trump,2024-07-11,Minnesota,2024,REP,40.87115,43.6103625,38.0703,117,40.82805,40.916191751391736
Biden,2024-07-11,Minnesota,2024,DEM,41.92695,45.0604175,38.959465,117,42.06074285714286,42.06050847247195
Trump,2024-07-10,Minnesota,2024,REP,40.6267,43.30089,37.983855,118,40.78942857142857,40.84381708828878
Biden,2024-07-10,Minnesota,2024,DEM,41.78815,44.5509375,38.9606225,118,42.033635714285715,41.9901914681725
Trump,2024-07-09,Minnesota,2024,REP,40.4949,43.2234875,37.8668325,119,40.73990714285714,40.756586256671184
Biden,2024-07-09,Minnesota,2024,DEM,41.63225,44.550225,38.8527475,119,41.97226428571429,41.898528438328675
Trump,2024-07-08,Minnesota,2024,REP,40.456,43.19353,37.684695,120,40.68317142857143,40.681438684866116
Biden,2024-07-08,Minnesota,2024,DEM,41.47845,44.2928775,38.622695,120,41.904357142857144,41.791603648398166
Trump,2024-07-07,Minnesota,2024,REP,40.5336,43.24079,37.9352725,121,40.65025000000001,40.64447864195777
Biden,2024-07-07,Minnesota,2024,DEM,41.59805,44.520645,38.881895,121,41.82816428571429,41.7425598412946
Trump,2024-07-06,Minnesota,2024,REP,40.46505,43.228665,37.72319,122,40.605650000000004,40.59962114313338
Biden,2024-07-06,Minnesota,2024,DEM,41.5409,44.2939675,38.7848375,122,41.74772142857143,41.69163447662707
Trump,2024-07-05,Minnesota,2024,REP,40.58615,43.3474525,37.7913325,123,40.57622142857143,40.59625333829894
Biden,2024-07-05,Minnesota,2024,DEM,41.22755,44.04165,38.336185,123,41.5989,41.57473462752152
Trump,2024-07-04,Minnesota,2024,REP,40.4857,43.1815625,37.90787,124,40.52115714285714,40.56861488646471
Biden,2024-07-04,Minnesota,2024,DEM,41.1864,44.0134,38.310745,124,41.49310714285714,41.4771005379469
Trump,2024-07-03,Minnesota,2024,REP,40.4576,43.0266025,37.8763875,125,40.497,40.54086107653684
Biden,2024-07-03,Minnesota,2024,DEM,41.31675,43.84249,38.367615,125,41.42576428571429,41.4368426818684
Trump,2024-07-02,Minnesota,2024,REP,40.24015,42.826595,37.669475,126,40.46060714285714,40.46568312799235
Biden,2024-07-02,Minnesota,2024,DEM,41.70235,44.3913125,38.897495,126,41.43577857142857,41.503430676043415
Trump,2024-07-01,Minnesota,2024,REP,40.2156,43.0310225,37.541315,127,40.42626428571428,40.403162234090864
Biden,2024-07-01,Minnesota,2024,DEM,41.8996,44.622045,39.0838275,127,41.49594285714285,41.602709131800694
Trump,2024-06-30,Minnesota,2024,REP,40.16675,42.9530025,37.46458,128,40.37385714285715,40.34405909622857
Biden,2024-06-30,Minnesota,2024,DEM,41.941,44.5915325,39.209975,128,41.544935714285714,41.68743297981959
